tifinagh,latin,arabe,recorded,default_audio
ⵉⵙ ⵜⵓⴼⵉⴷ ⴰⴷ ⵜⵃⴱⵓⵜ ⵜⵉⵔⵎⵜ ⴰⴷ ⵙⵉⵙ ⵓⵔ ⴽⵛⵉⵎⵏ ⵉⵣⴰⵏ?,tmz_sentence_1200,,false,common_voice_zgh_40165595.mp3
ⵏⵎⵙⴰⵙⴰ ⴼ ⵓⵙⴰⴽⵓⴷ ⵏ ⵜⵙⵎⵓⵏⵉ ⵍⵍⵉ ⴷ ⵢⵓⵛⴽⴰⵏ.,tmz_sentence_1201,,false,common_voice_zgh_40165597.mp3
ⵓⵔ ⴱⴰⵀⵔⴰ ⵙⵙⵉⵏⵖ ⵎⵉⴷⴷⵏ ⵖⵉⴷ.,tmz_sentence_1202,,false,common_voice_zgh_40165615.mp3
ⴱⵔⵉⵖ ⴰⵙ ⵜⵜ.,tmz_sentence_1203,,false,common_voice_zgh_40165617.mp3
ⵉⵙ ⴰⵔ ⵀⵍⵍⵉ ⵙⴽⴰⵔⵖ ⴰⵢⵍⵍⵉ ⵎⵉ ⵥⴹⴰⵕⵖ.,tmz_sentence_1204,,false,common_voice_zgh_40165619.mp3
ⴰⵣⵓⵍ,tmz_sentence_1205,,false,common_voice_zgh_40167939.mp3
ⵇⵇⴰⵃ ⵉ ⵜⵜ ⵉⵅⵙⵏ.,tmz_sentence_1206,,false,common_voice_zgh_40167941.mp3
ⴰⴼⴰⵍⴽⴰⵢ ⵉⴳⵍⵍⵉⵏ ⵉⴱⴱⵉ ⴳⵉⵙ ⵢⴰⵏ ⵓⴱⵅⵅⵓⵢ.,tmz_sentence_1207,,false,common_voice_zgh_40167942.mp3
"ⵎⴰ ⵖⵔⴰⵏ ⵜⴰⵙⴽⵍⴰ ⴷⴳ ⵜⵙⴷⴰⵡⵉⵜ, ⵏⵖ ⵎⴰ?",tmz_sentence_1208,,false,common_voice_zgh_40167947.mp3
ⵜⴰⵡⴰⵛⵓⵍⵜ ⵏⵏⴽ ⴰⵢⴰ?,tmz_sentence_1209,,false,common_voice_zgh_40167948.mp3
ⵛⵛⵉⵖ ⴰⴳⵉⵙⵉ.,tmz_sentence_1210,,false,common_voice_zgh_40167949.mp3
ⵚⴽⴽⴰⵏ ⵢⴰⵏ ⴷⴷⵔⵉ ⵉⵙⵙⵓⵜⵍⵏ ⵉ ⵡⵓⵔⵜⵉ.,tmz_sentence_1211,,false,common_voice_zgh_40167950.mp3
"ⵛⵛⴰⵏ ⵉⴳⴹⴰⴹ ⴰⵎⵓⴷ, ⵉⵙⵔⵓⵜ ⵏⵜⵜⴰ ⴰⵍⵉⵎ",tmz_sentence_1212,,false,common_voice_zgh_40167951.mp3
ⴰⵙⵙ ⵉⴼⵓⵍⴽⵉⵏ ⴰ ⵜⵓⵎ.,tmz_sentence_1213,,false,common_voice_zgh_40167952.mp3
ⵉⵙⵅⵙⵉ ⵜⵓⵎ ⵜⴰⴽⴰⵜ.,tmz_sentence_1214,,false,common_voice_zgh_40167953.mp3
ⵓⵔ ⵍⵍⵉⵏ ⵡⴰⵎⴰⵏ.,tmz_sentence_1215,,false,common_voice_zgh_40167964.mp3
ⵉⵅⵙ ⵜⵓⵎ ⴰⴷ ⴷⵉⴷⵉ ⵉⵎⵓⵣⵣⵍ.,tmz_sentence_1216,,false,common_voice_zgh_40167965.mp3
ⵎⴰⵢⵎⵎⵉ ⵓⵔ ⵜⵅⵙⵎⵜ ⴰⴷ ⵉⵙⵙⵏ ⵜⵓⵎ?,tmz_sentence_1217,,false,common_voice_zgh_40167966.mp3
ⵓⵔ ⴷ ⵉⵇⵇⴰⵏ ⴰⴷ ⵥⵕⵉⵏ ⵡⴰⵣⵣⴰⵏⵏ ⴱⴰⴱⴰⵜⵙⵏ ⴳ ⵡⴷⴷⴰⴷ ⴰⵎ ⵡⴰ.,tmz_sentence_1218,,false,common_voice_zgh_40167967.mp3
ⵉⵛⵛⴰ ⴰⵙ ⵎⴰⵙ ⴰⵔ ⵙⵓⵍ ⵉⵜⵜⴽⵏⵟⵕⵕⴰⵢ.,tmz_sentence_1219,,false,common_voice_zgh_40167975.mp3
ⵉⵅⴰⵜⵔ.,tmz_sentence_1220,,false,common_voice_zgh_40167991.mp3
ⵉⵙ ⵜⴻⵜⵜⵢⴰⵡⵙⵙⴰⵏ ⵜⴳⵓⵔⵉ ⴰⴷ ⴳ ⵜⵏⵜⴰⵍⴰ ⵏⵏⴽ?,tmz_sentence_1221,,false,common_voice_zgh_40167992.mp3
ⵔⴰⴷ ⴷⵉⴽ ⵎⵓⵏⵖ.,tmz_sentence_1222,,false,common_voice_zgh_40167993.mp3
ⴰⵔ ⴰⵙ ⵜⵜⵉⵏⵉⵏ ⵉⴳⵍⵍⵉⵏ ⴱⵓ ⵓⴳⴰⵢⵢⵓ ⴰⵛⴽⵓ ⵉⵟⵟⴰⴼ ⴰⴳⴰⵢⵢⵓ ⵎⵇⵇⵓⵔⵏ.,tmz_sentence_1223,,false,common_voice_zgh_40167995.mp3
ⴷⴰⵔⵏⵖ ⵢⴰⵏ ⵓⵙⵍⵎⴰⴷ ⴰⵎⴰⵢⵏⵓ.,tmz_sentence_1224,,false,common_voice_zgh_40168001.mp3
ⵎⵛⵜ ⴰⵡⴰ ⴰⵢⴷ ⵉⵍⴰ ⵓⴳⴰⴷⵉⵔ ⵏ ⵜⴰⴷⴷⴰⵔⵜ ⴰ!,tmz_sentence_1225,,false,common_voice_zgh_40168002.mp3
ⵓⵔ ⵉⵍⵍⵉ ⵎⴰⴼ ⵔⴰⴷ ⵉⵢⵉ ⵜⵖⵔⴷ.,tmz_sentence_1226,,false,common_voice_zgh_40168004.mp3
ⵜⵓⵎ ⵉⵔⴰ ⴰⴷ ⴽⵯⵏ ⵉⵙⵏⵉⵎⵎⵔ.,tmz_sentence_1227,,false,common_voice_zgh_40168021.mp3
ⵜⵉⴼⵢⵢⵉ ⴽⴰ ⴰⵢⴷ ⵜⵜⴻⵜⵜⵖ.,tmz_sentence_1228,,false,common_voice_zgh_40168022.mp3
ⴰⵖⵓⵍⵏ ⴷⴰ ⵙⴽⴰⵔⵏ ⵜⴰⴷⴷⵔⵡⵉⵏ ⴰⵔ ⵣⴷⴷⵖⵏ ⴳ ⵜⵎⴷⵉⵏⵉⵏ.,tmz_sentence_1229,,false,common_voice_zgh_40168023.mp3
ⵜⵖⵔⴰ ⴰⵙ ⵉ ⵜⵓⵎ ⵙ ⵓⵙⴰⵡⴰⵍ.,tmz_sentence_1230,,false,common_voice_zgh_40168024.mp3
ⵍⵎⴷⵖ ⵓⴳⴳⴰⵔ.,tmz_sentence_1231,,false,common_voice_zgh_40168041.mp3
ⵉⵙ ⴷ ⵜⴰⵍⴽⵉⴽⵙⵜ ⴰ ⵜⵉⵏⵓ ⴰⴷ ⵜⴳⴰ?,tmz_sentence_1232,,false,common_voice_zgh_40168043.mp3
ⵜⴰⵎⴰⵣⵉⵖⵜ ⴷ ⵜⵓⵜⵍⴰⵢⵜ ⵉⵏⵓ ⵜⴰⵢⵎⵎⴰⵜ.,tmz_sentence_1233,,false,common_voice_zgh_40168044.mp3
ⵉⵎⵎⵓⴷⴷⴰ ⵙ ⵍⵓⵏⴷⵓⵏ ⴰⴷ ⵉⵍⵎⴷ ⵜⴰⵏⴳⵍⵉⵣⵉⵜ.,tmz_sentence_1234,,false,common_voice_zgh_40173334.mp3
ⴰⵎⵕⵓⵏ ⴰⴷ ⵜⴳⴰ ⵜⴰⵜⴰ ⴰⴷ.,tmz_sentence_1235,,false,common_voice_zgh_40173337.mp3
ⴰⵔ ⵏⵣⵣⵏⵣⴰ ⵉⵥⵎⵉ ⵏ ⵓⵍⵉⵜⵛⵉⵏ.,tmz_sentence_1236,,false,common_voice_zgh_40173362.mp3
ⵖⴰⵎⴰ ⴳ ⵜⴰⴷⴷⴰⵔⵜ ⵏⵏⵎ.,tmz_sentence_1237,,false,common_voice_zgh_40173365.mp3
"ⵉⵙⵍⵍⴰ ⵉ ⵜⵏⵣⵣⴰⵢⵜ, ⵉⵏⴽⵔ ⴰⵎⵎⴰⵙ ⵏ ⵢⵉⴹ",tmz_sentence_1238,,false,common_voice_zgh_40173366.mp3
ⵙ ⵜⵉⴷⵜ ⵏⴽⴽ ⵀⴰⵜ ⴼⵊⵊⵉⵊⵖ ⵉⴹ ⴰⴷ.,tmz_sentence_1239,,false,common_voice_zgh_40173372.mp3
ⵖⵔⵉⵖ ⵉⴹⴳⴰⵎ ⵢⴰⵜ ⵜⵓⵍⵍⵉⵙⵜ ⵉⵙⵓⵙⵎⵏ.,tmz_sentence_1240,,false,common_voice_zgh_40173373.mp3
ⵖⵓⵔⵙ ⴽⵕⴰⴹ ⵡⴰⵣⵣⴰⵏⵏ.,tmz_sentence_1241,,false,common_voice_zgh_40173375.mp3
ⵎⵉ?,tmz_sentence_1242,,false,common_voice_zgh_40173376.mp3
ⴷⴰ ⵉⵙⵡⵓⵔⵉ ⴳ ⵜⴰⵜⵓⴱⴰ,tmz_sentence_1243,,false,common_voice_zgh_40173382.mp3
"ⵣⵉⴽ ⵉⵏⵊⴷⴰ ⴷⴰ ⵜⵜⵏⵓⵢⵏ ⵉⵖⵢⴰⵍ, ⵉⵢⵙⴰⵏ, ⵉⵙⵔⴷⴰⵏ ⴷ ⵉⵍⵖⵎⴰⵏ.",tmz_sentence_1244,,false,common_voice_zgh_40173384.mp3
ⴳⴰⵏ ⵉⵎⴰⵔⴰⵡⵏ ⵉⵏⵓ ⵉⴷⵓⴽⵜⵓⵔⵏ ⵙ ⵙⵉⵏ.,tmz_sentence_1245,,false,common_voice_zgh_40173386.mp3
ⵓⵔ ⴰⴽⴽⵯ ⵉⴳⵉ ⴰⵢⵍⵍⵉ ⵜⵔⵉⴷ.,tmz_sentence_1246,,false,common_voice_zgh_40173400.mp3
ⴰⵇⵇ ⵜ ⵉⵙⵖⴰ ⴷ ⵎⴰⵇⴰⵔⵓⵏⵉⵢⴰ.,tmz_sentence_1247,,false,common_voice_zgh_40173401.mp3
"ⴱⵓ ⵓⵙⵔⴷⵓⵏ ⵉⵄⵙⵙⴰ, ⴱⵓ ⵓⵖⵢⵓⵍ ⵉⴳⵏ",tmz_sentence_1248,,false,common_voice_zgh_40173402.mp3
ⴷ ⵍⵎⵍⵉⵃ ⵎⴰ ⵕⴰⵃⵖ ⵖⵔ ⵓⵛⵓⵛⵛⴼ.,tmz_sentence_1249,,false,common_voice_zgh_40173403.mp3
ⴰⵡⵃⴰⵍ ⵏ ⵡⵓⵍ.,tmz_sentence_1250,,false,common_voice_zgh_40173405.mp3
ⵎⴰ ⴰⴷ ⵉⴳⴰⵏ ⵜⴰⵡⵓⵔⵉ ⵏ ⴱⴰⴱⴰⵜⵓⵏⵜ?,tmz_sentence_1251,,false,common_voice_zgh_40173446.mp3
ⵡⵉ ⵖⴰ ⵉⵟⵟⵚⵏ ⴷⴰ?,tmz_sentence_1252,,false,common_voice_zgh_40173448.mp3
ⵙⴽⴽⵓⵙ!,tmz_sentence_1253,,false,common_voice_zgh_40173459.mp3
ⴰⵣⵓⵍ ⴰ ⵜⵉⵎⴷⴷⵓⴽⴽⵯⴰⵍ,tmz_sentence_1254,,false,common_voice_zgh_40173460.mp3
ⵜⵏⵏⵙⵜⵎ ⴷ ⵜⴰⴷⴷⴰⵔⵜ.,tmz_sentence_1255,,false,common_voice_zgh_40173461.mp3
ⵡⴰⵏⵏⴰ ⵉⵏⵏⴰⵏ ⵜⵔⵅⴰ ⵜⵎⵖⵔⴰ ⵢⴰⴳⵯⵎ ⴰⵙ ⴷ ⵖⴰⵔ ⴰⵎⴰⵏ.,tmz_sentence_1256,,false,common_voice_zgh_40173462.mp3
"ⵎⴰ ⵜⵔⵎⵙⴷ? "" ⵏⵛⵛ ⵓⵔ ⵔⵎⵉⵙⵖ ⵛⴰ.""",tmz_sentence_1257,,false,common_voice_zgh_40173463.mp3
ⵇⴰⴷ ⵏⵎⵙⴰⵡⴰⵍ ⴳ ⵓⵢⵏⵏⴰⵖ ⴰⵙⴽⴽⴰ.,tmz_sentence_1258,,false,common_voice_zgh_40175359.mp3
ⴰⵡⴷ ⵢⴰⵏ ⵓⵔ ⴰⵔ ⵉⴹⵚⵚⴰ.,tmz_sentence_1259,,false,common_voice_zgh_40175360.mp3
ⴰⴷⴷⵓ ⴷ ⴷⵖⵢⴰ.,tmz_sentence_1260,,false,common_voice_zgh_40175361.mp3
ⵉⴽⵚⵓⴹ ⴰⵎ ⵓⵢⴰⵥⵉⴹ.,tmz_sentence_1261,,false,common_voice_zgh_40175362.mp3
ⵓⵔ ⴷⴰ ⵉⴽⴽⴰⵜ ⴰⵇⵎⵓ ⵖⴰⵙ ⵉⵖⵏⴽⴰ,tmz_sentence_1262,,false,common_voice_zgh_40175397.mp3
ⵙⵔⵙⵖ ⴰⵇⵔⴰⴱ ⵍⵍⵉ.,tmz_sentence_1263,,false,common_voice_zgh_40175400.mp3
ⵍⴰ ⵜⵜⵍⵎⴰⴷⵖ ⵜⵓⵜⵍⴰⵢⵜ ⵜⴰⴽⵓⵔⵉⵜ.,tmz_sentence_1264,,false,common_voice_zgh_40175423.mp3
ⵜⵜⵉⴷⵓⵏⵜ ⵖⵔ ⵓⵇⴱⵓ.,tmz_sentence_1265,,false,common_voice_zgh_40175424.mp3
ⵙⵍⵍⵎ ⵅⴼ ⴰⵢⵜ ⵖⵓⵔⵓⵏ.,tmz_sentence_1266,,false,common_voice_zgh_40175425.mp3
ⵉⵎⵔⵔⵇ ⴰⵙ ⴰⵡⴷⴷⵉ ⵙ ⵢⴰⵏ ⵓⴱⴰⵔⵉⵇ ⵉⵥⵡⵉⵥⵥⵉⵢⵏ.,tmz_sentence_1267,,false,common_voice_zgh_40175426.mp3
ⵙⴰⵎⵉ ⵓⵔ ⵉⴳⴳⵉ ⵛⴰ.,tmz_sentence_1268,,false,common_voice_zgh_40180035.mp3
ⵓⵔ ⵙⵓⵍ ⵜⵓⵙⵉⵔ ⴰⴼⵓⵍⵍⵓⵙ.,tmz_sentence_1269,,false,common_voice_zgh_40180036.mp3
ⵎⴰⵏ ⴰⴳⵓⵎⵎⴰ ⵣⴳⴳⵯⴰⵖⵏ?,tmz_sentence_1270,,false,common_voice_zgh_40180038.mp3
ⵏⴽⴽⵏⵉ ⵓⵔ ⵜ ⵏⵙⵙⵉⵏ.,tmz_sentence_1271,,false,common_voice_zgh_40180039.mp3
"ⵔⴰⴷ ⵜ ⵜⵥⵕⵎ ⵖ ⴳⵔⴰⵜⵏⵖ ⵏⴽⴽⵏⵉ ⵙ ⵙⵎⵎⵓⵙ, ⵡⴰⴷ ⴱⴰⵀⵔⴰ ⵉⵜⵜⴰⵣⵣⴰⵍⵏ.",tmz_sentence_1272,,false,common_voice_zgh_40180042.mp3
ⵀⴰ ⵏⵏ ⴷⴰⴷⴷⴰ ⵉⴳⴰ ⵏⵏ ⵜⴰⴱⴰⴽⵛⵛⵓⵜ ⵏⵏⵙ.,tmz_sentence_1273,,false,common_voice_zgh_40180043.mp3
ⵜⴰⵎⵖⵔⴰ ⵜⵖⵔⴰ ⵉ ⴽⵓ ⵢⴰⵏ.,tmz_sentence_1274,,false,common_voice_zgh_40180044.mp3
ⴷⴰ ⵇⵇⴰⵔⵖ ⴳ ⵜⵉⵙ ⵙⴰⵜ.,tmz_sentence_1275,,false,common_voice_zgh_40180045.mp3
ⵙⵍⵍⴰ ⴰ ⵎⴰⵙⵙⴰ.,tmz_sentence_1276,,false,common_voice_zgh_40180046.mp3
ⵏⵖⵓⴱⴰⵏ ⵉⴷⵔⵉⵎⵏ ⵏ ⵙⴰⵎⵉ.,tmz_sentence_1277,,false,common_voice_zgh_40180050.mp3
ⵍⴰ ⵙⵃⵙⵙⵓⵖ ⵉ ⵓⵥⴰⵡⴰⵏ.,tmz_sentence_1278,,false,common_voice_zgh_40180051.mp3
ⵜⵖⵥⴰⵏⴷ,tmz_sentence_1279,,false,common_voice_zgh_40180053.mp3
ⵔⴰⴷ ⴷⵉⵡⵏ ⴳⴳⴰⵡⵔⵖ ⴰⵣⴽⴽⴰ.,tmz_sentence_1280,,false,common_voice_zgh_40180054.mp3
"ⵜⵓⵎ ⴰⴷ ⴳⵉⵖ, ⵉ ⴽⵓⵏⵏⵉⵎⵜⵉ?",tmz_sentence_1281,,false,common_voice_zgh_40180055.mp3
ⵍⵉⵖ ⵉⵎⴷⴷⵓⴽⴽⴰⵍ ⴳ ⵡⴰⵀⵍⵉ ⵏ ⵜⵎⵉⵣⴰⵔ.,tmz_sentence_1282,,false,common_voice_zgh_40180058.mp3
ⵣⵎⵔⵖ ⴰⴷ ⴰⴽ ⴰⵣⵏⵖ ⴰⵎⴰⵡⴰⵍ ⵉⵏⵓ ⵏ ⵜⵎⴰⵣⵉⵖⵜ.,tmz_sentence_1283,,false,common_voice_zgh_40180059.mp3
ⵜⴰⵎⵀⵍⴰ ⵏ ⵜⵖⴰⵡⵙⵉⵡⵉⵏ ⵜⵉⵎⵙⵙⵓⴳⴰⵔ ⴷ ⵜⵥⵕⴼⴰⵏⵉⵏ.,tmz_sentence_1284,,false,common_voice_zgh_40180061.mp3
ⵔⴰⴷ ⴰⴽ ⵜ ⴰⴼⵖ.,tmz_sentence_1285,,false,common_voice_zgh_40180062.mp3
ⴳⵉⵖ ⵜⴰⵎⵅⵢⵢⵏⵜ.,tmz_sentence_1286,,false,common_voice_zgh_40180063.mp3
ⵎⴰ ⵜⵙⵙⵓⵙⵎ ⴽ?,tmz_sentence_1287,,false,common_voice_zgh_40180065.mp3
ⴰⴷ ⵜⵜⵏⴱⴰⴹⴷ ⵖⴼ ⵜⵖⴰⵡⵙⵉⵡⵉⵏ ⵙ ⵎⴽⵏⵏⴰ ⵜⵏ ⵜⵥⵕⵕⴰⴷ.,tmz_sentence_1288,,false,common_voice_zgh_40180066.mp3
ⵉⵙ ⴰⵔ ⵀⵍⵍⵉ ⵙⵎⵓⵇⵇⵓⵍⵖ.,tmz_sentence_1289,,false,common_voice_zgh_40180067.mp3
ⵜⵓⵖⴰ ⵜ ⴷⴳ ⵓⴼⵏⵉⵇ ⴰ.,tmz_sentence_1290,,false,common_voice_zgh_40180068.mp3
ⵡⵉ ⵉⵎⵎⵓⵜⵏ?,tmz_sentence_1291,,false,common_voice_zgh_40180069.mp3
ⵜⵅⵙⴷ ⴰⴷ ⴰⵙ ⵜⵖⵔⴷ ⵉ ⵜⵓⵎ?,tmz_sentence_1292,,false,common_voice_zgh_40180070.mp3
ⵏⵎⵎⴰⴳⴳⴰⵔ ⴰⴽⴷ ⵓⵙⵍⵎⴰⴷ ⵏⵏⵖ.,tmz_sentence_1293,,false,common_voice_zgh_40180073.mp3
ⵢⴰⵍⵍⴰⵀ ⴰⵖ ⴰⴷ ⴷⴰⵖ ⵏⵙⴽⵔ ⵎⴰⵢⴰⵏⵏ.,tmz_sentence_1294,,false,common_voice_zgh_40180074.mp3
ⵔⴰⴷ ⵏⵎⵙⴰⵡⴰⵍ ⵅⴼ ⵓⵢⵏⵏⴰ ⴰⵣⴽⴽⴰ.,tmz_sentence_1295,,false,common_voice_zgh_40180075.mp3
ⵎⴰⵏ ⴰⵏⴰⵡ ⵏ ⵉⵎⵓⴽⵔⵉⵙⵏ ⴰⴷ ⵖⵓⵔⴽ?,tmz_sentence_1296,,false,common_voice_zgh_40180087.mp3
ⵢⵓⵙⵉ ⵜⵓⵎ ⴽⵔⴰ ⴳ ⵓⴼⵓⵙ ⵏⵏⵙ ⴰⵥⵍⵎⴰⴹ.,tmz_sentence_1297,,false,common_voice_zgh_40180088.mp3
ⵍⴰ ⵜⵜⵔⵣⵣⵓⵖ ⵅⴼ ⵢⵉⵛⵜ ⵏ ⵜⴳⵓⵔⵉ ⴷⴳ ⵎⵙⵎⵓⵏ ⴰⵡⴰⵍ.,tmz_sentence_1298,,false,common_voice_zgh_40180091.mp3
ⵀⴰⵜ ⵓⵔ ⵖⵉⴷ ⵜⵔⵖⵉ ⵎⴽⵍⵍⵉ ⵢⴰⴷⵍⵍⵉ ⵜⴰⵎⵖ.,tmz_sentence_1299,,false,common_voice_zgh_40180103.mp3
ⵎⴰ ⵉⴳⴰ ⵡⴰⴷ?,tmz_sentence_1300,,false,common_voice_zgh_40180104.mp3
ⵜⴰⵎⵀⵍⴰ ⵏ ⵜⵖⴰⵡⵙⵉⵡⵉⵏ ⵜⵓⵖⵔⵉⵎⵉⵏ.,tmz_sentence_1301,,false,common_voice_zgh_40180105.mp3
ⵉⵙⵏⴼⵍ ⵜⵓⴷⵔⵜ ⵏⵏⵓⵏⵜ.,tmz_sentence_1302,,false,common_voice_zgh_40180106.mp3
ⵙⴰⵎⵉ ⵜⵓⵖⴰ ⵜ ⴷ ⵉⵊⵊ ⵏ ⵓⵔⴱⴰ ⴰⵎⵛⵏⴰⵡ.,tmz_sentence_1303,,false,common_voice_zgh_40182652.mp3
ⵉⵏⵏⵙⵜⵎ ⵓⵅⵅⴰⵎ.,tmz_sentence_1304,,false,common_voice_zgh_40182653.mp3
ⵖⵉ ⴰⵢⵢⵉⵙ ⵏⵏⴽ ⵜⴼⵜⵓⴷ.,tmz_sentence_1305,,false,common_voice_zgh_40182655.mp3
ⵔⵉⵖ ⴰⴷ ⴽⴰ ⴷⵉⵎ ⵉⵍⵉⵖ.,tmz_sentence_1306,,false,common_voice_zgh_40182656.mp3
ⵓⵔ ⵉⵔⵉ ⵙⴰⵎⵉ ⴰⴷ ⵉⴳ ⴰⵎⴷⴷⴰⴽⵯⵍ ⵏ ⵍⴰⵢⵍⴰ.,tmz_sentence_1307,,false,common_voice_zgh_40182658.mp3
ⵓⵔ ⵉⵍⵍⵉ ⵎⴰⴷ ⴽ ⵉⵏⵏ ⵉⵏⵜⵓⵏ ⴰⴷ ⵉⵢⵉ ⵜⴰⵡⵙⵜ.,tmz_sentence_1308,,false,common_voice_zgh_40182666.mp3
ⵓⵔ ⵜⴰ ⴷ ⵊⵊⵉⵏ ⵜⵓⵙⵉ ⴳⵔⴰⵙ.,tmz_sentence_1309,,false,common_voice_zgh_40182667.mp3
"ⵓⵔ ⵜⴳⵉ ⵎⴰⵔⵉ ⵉⵍⵍⵉ, ⵜⴰⵎⵖⴰⵔⵜ ⵉⵏⵓ ⴰⴷ ⵜⴳⴰ.",tmz_sentence_1310,,false,common_voice_zgh_40182668.mp3
ⵉⵙ ⴰⵙⵏ ⵜⴼⴽⵉⴷ ⵜⴰⴽⴰⵕⴹⴰ ⵏ ⵜⵡⵓⵔⵉ ⵉⵏⵓ?,tmz_sentence_1311,,false,common_voice_zgh_40182681.mp3
ⵉⵙⵡⵓⵔⵉ ⴳ ⴱⵍⵊⵉⴽⴰ.,tmz_sentence_1312,,false,common_voice_zgh_40182682.mp3
ⵓⵔ ⴰⵙ ⵙⵓⴳⵉⵔⵏ ⵢⴰⵜ.,tmz_sentence_1313,,false,common_voice_zgh_40182683.mp3
ⵎⵎⴰⵇⵇⴰⵔⵖ ⵜ ⴳ ⵎⵏⵏⴰⵡⵜ ⵜⵎⵍⴷⵉⵡⵉⵏ.,tmz_sentence_1314,,false,common_voice_zgh_40368146.mp3
ⵢⴰⴽ ⵓⵔ ⵉⴳⴷⵉⵍ ⴰⴷ ⵖⵉⴷ ⴽⵎⵉⵖ?,tmz_sentence_1315,,false,common_voice_zgh_40368148.mp3
ⵜⴰⴽⵙⵓⵎⵜ ⵜⴰⵔⴰⵎⵅⴰⵙⵜ.,tmz_sentence_1316,,false,common_voice_zgh_40368149.mp3
ⵙⵉⵏ ⵉⵙⴳⴳⵯⴰⵙⵏ ⴰ ⵙ ⵉⵢⵉ ⵜⵓⴳⵔ,tmz_sentence_1317,,false,common_voice_zgh_40368150.mp3
ⵉⵙ ⴰⴽ ⵉⴼⵔⴰ ⵜⵉⵖⵔⴰⴷ ⵏⵏⴽ? ⵎⵉⴷ ⵓⵔ ⵜⴰ?,tmz_sentence_1318,,false,common_voice_zgh_40368152.mp3
ⵎⴰⴷ ⴰⵡⴰ ⵉⵍⵍⴰⵏ ⴷ ⵉⵣⴰⵏ ⴳ ⵓⵏⴱⴷⵓ ⴰ.,tmz_sentence_1319,,false,common_voice_zgh_40368169.mp3
ⵇⵇⴰⴷ ⵏⴰⵙⵔ ⵙ ⵜⵡⵉⵙⵉ ⵏⵏⴽ.,tmz_sentence_1320,,false,common_voice_zgh_40368170.mp3
ⴰⵙⵙ ⵏ ⵜⵍⴰⵍⵉⵜ ⵉⴼⵓⵍⴽⵉⵏ!,tmz_sentence_1321,,false,common_voice_zgh_40368171.mp3
ⵓⵔ ⵜⴰ ⴰⴽⴽⵯ ⵙⵓⵍ ⵍⵙⵉⵖ ⵜⵉⵎⵍⵙⵉⵜ ⵉⵏⵓ.,tmz_sentence_1322,,false,common_voice_zgh_40377984.mp3
ⵉⵙ ⵊⵊⵓ ⵏⵎⵙⴰⴳⴰⵔ?,tmz_sentence_1323,,false,common_voice_zgh_40377987.mp3
ⵙⵙⵖⵉⵖ ⴰⵎ ⵜ.,tmz_sentence_1324,,false,common_voice_zgh_40377988.mp3
ⵉⵙ ⵜⵃⵎⵍⴷ ⴰⴷ ⵜⴻⵜⵜⴷⴷⵓⴷ ⵙ ⵙⵙⵉⵏⵉⵎⴰ?,tmz_sentence_1325,,false,common_voice_zgh_40378068.mp3
ⵜⴰⵎⵀⵍⴰ ⵏ ⵜⵖⴰⵡⵙⵉⵡⵉⵏ ⵜⵉⵏⴱⴽⴰⴹⵉⵏ ⴷ ⵓⵙⵓⵔⴼ.,tmz_sentence_1326,,false,common_voice_zgh_40378070.mp3
ⵥⵕⵉⵖ ⵙⴰⵎⵉ ⴳ ⵓⵣⴰⴳⵣ.,tmz_sentence_1327,,false,common_voice_zgh_40378248.mp3
ⵀⴰⵜ ⵢⵓⵛⴰ ⵉⵎⴰⵏ ⵏⵏⵙ.,tmz_sentence_1328,,false,common_voice_zgh_40378251.mp3
ⵜⵙⵎⵓⵏ ⵉⴷⵙ ⴰⵇⵇⴰⵢ ⵏ ⵉⴽⵉⴽⵔ.,tmz_sentence_1329,,false,common_voice_zgh_40378255.mp3
ⴼⵓⵍⴽⵉⵏⵜ ⵜⵉⵔⵔⴰ ⵙ ⵜⵎⴰⵣⵉⵖⵜ.,tmz_sentence_1330,,false,common_voice_zgh_40378258.mp3
ⵓⵔ ⴷⵉⴷⵙⵏ ⵎⵙⴰⴼⴰⴹⵖ.,tmz_sentence_1331,,false,common_voice_zgh_40378260.mp3
ⵃⵎⵍⵏ ⵉⵢⵉ ⴰⴽⴽⵯ ⵎⴷⴷⵏ.,tmz_sentence_1332,,false,common_voice_zgh_40378266.mp3
ⴰⵎⵥ ⴰⴽ ⴽⵔⴰ ⵏ ⵡⵓⵜⵛⵉ.,tmz_sentence_1333,,false,common_voice_zgh_40378269.mp3
ⵣⵉⴽⴽ ⵙⵓⵍ ⴰⵢⴰ.,tmz_sentence_1334,,false,common_voice_zgh_40378291.mp3
ⵖⴰⵙ ⴼⴽ ⵜⴰⵡⵍⴰⴼⵜ ⴰ ⵉ ⵡⴰⵏⵏⴰ ⵜⵜ ⵉⵔⴰⵏ.,tmz_sentence_1335,,false,common_voice_zgh_40378292.mp3
ⵓⵔ ⴷ ⵉⵇⵇⴰⵏ ⴰⴷ ⵏⵜⵜⵓ ⵎⴰⵢⴰⵏⵏ ⴰⴽⴽⵯ.,tmz_sentence_1336,,false,common_voice_zgh_40378293.mp3
ⵉⵅⵙ ⵜⵓⵎ ⴰⴷ ⴽⵎ ⵉⵙⵏⵉⵎⵎⵔ.,tmz_sentence_1337,,false,common_voice_zgh_40404254.mp3
