audio,text
common_voice_zgh_40150708.mp3,ⵓⵔ ⵉⵍⵍⵉ ⵓⵙⴰⴷⴼ ⵖ ⵖⵉⴷ.
common_voice_zgh_40150709.mp3,ⵉⴳⵓⵎⵎⴰ
common_voice_zgh_40150710.mp3,"ⴰⵢⵍⵍⵉ ⵉⵢⵉ ⴷ ⵜⵓⵣⵏⵎⵜ, ⴽⴽⵙⵏ ⵜ."
common_voice_zgh_40156132.mp3,ⵜⴳⴰ ⵢⴰⴱⴰⵏ ⵜⴰⵎⵓⵔⵜ ⵎⵥⵥⵉⵢⵏ.
common_voice_zgh_40156133.mp3,ⴷⴷⴰⵏ ⵉⵎⵣⵡⵓⵔⴰ ⵍⵍⵉ ⵜⵜ ⵉⵏⵏ ⴽⴽⴰⵏⵉⵏ.
common_voice_zgh_40156134.mp3,ⴰⵔ ⵉⵙⵖⵓⵢⵢⵓ ⵡⴰⵇⵇⴰⵢ ⵏ ⵉⴽⵉⴽⵔ ⴳ ⵓⵎⵥⵥⵓⵖ ⵏ ⵓⵖⵢⵓⵍ.
common_voice_zgh_40156136.mp3,ⵙⵔⵙⵏⵜ ⴰⴹⵉⵍ ⴰⵏⵏ.
common_voice_zgh_40156138.mp3,ⵉⴼⴽⴰ ⴰⵖ ⴰⵎⴰⵛⵛⵓ ⴰ.
common_voice_zgh_40156139.mp3,ⴰⵊⵊ ⵎⴷⴷⵏ ⴰⴷ ⴹⵚⵚⴰⵏ ⵉⴼⵊⵉⵊⵏ.
common_voice_zgh_40156140.mp3,''ⵎⴰⵏⵉ ⵜⵓⴹⵏⴷ?'' ''ⴳ ⴽⵔⴰⵢⴳⴰⵜ ⵜⴰⵙⴳⴰ.''
common_voice_zgh_40156141.mp3,ⵉⵙ ⴰⵖ ⵏⵉⵜ ⵉⵣⵣⵉⵡⵣ ⵓⵎⵓⴽⵔⵉⵙ ⴰ.
common_voice_zgh_40156167.mp3,ⵜⵖⵉⵢⵎⵜ ⴰⴷ ⵉⵢⵉ ⴷ ⵜⵙⵙⵓⵖⵍⵎⵜ ⴽⴰ ⵏ ⵜⵡⵉⵏⴰⵙ?
common_voice_zgh_40156168.mp3,ⵉⵙ ⵉⴳⵓⵎ ⵓⴷⵔⵉⵎ ⴰⴷ?
common_voice_zgh_40156171.mp3,ⵉⵙ ⵜⵛⵔⵓⵔⵉⵜ?
common_voice_zgh_40156177.mp3,ⵙⵙⵏⵏ ⴰⴽⴽⵯ ⵎⴷⴷⵏ ⵎⴰⵢⴰⵏⵏ.
common_voice_zgh_40156178.mp3,ⵎⵎⵓⵜⵏ ⵢⴰⵏ ⵙ ⵢⴰⵏ.
common_voice_zgh_40156242.mp3,ⵖⵔⵉⵖ ⵜⵓⵣⵉⵏⵜ ⵏⵏⵙ ⵜⵓⴳⵜ ⵏ ⵜⵉⴽⴽⴰⵍ.
common_voice_zgh_40156244.mp3,ⵉⵄⵇⴱ ⴷ ⴳ ⵜⵙⵏⴱⴹⴰⵢⵜ.
common_voice_zgh_40156246.mp3,ⵜⵉⴽⵔⴽⴰⵙ.
common_voice_zgh_40156247.mp3,ⵉⵡⵔⵔⵉⵢⴰⵜ ⵙ ⵉⵙⵖⵉⵎⵏ ⵏⵏⵓⵏ.
common_voice_zgh_40156302.mp3,ⴳⵔⵔⵉⵖ ⵎⴰⵙ ⵣⴳⵍⵖ.
common_voice_zgh_40156303.mp3,ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵙⴰⵎⵉ ⵉⵔⴰ ⵖⴰⵔ ⵉⵇⵇⴰⵔⵉⴹⵏ.
common_voice_zgh_40156304.mp3,ⵉⴷⵓⵔⴰⵔ ⵏ ⵡⴰⵟⵍⴰⵙ.
common_voice_zgh_40156305.mp3,ⵙⵙⴼⵍⴷⵖ ⵉ ⴽⵔⴰ ⴷⴰ ⵉⵜⵜⵓⵙⵓ.
common_voice_zgh_40156807.mp3,ⴳⴳⵓⴷⵉⵏ ⵉⴱⵖⵓⵔⵏ ⵏ ⵜⴽⵙⵙⴰⴱⵜ.
common_voice_zgh_40156809.mp3,ⵙⵖⴰⵡⵙⴰⵖ ⴽⵎ.
common_voice_zgh_40156810.mp3,ⵜⵙⴱⵕⴱⵕ ⴷ ⵜⵢⵎⵎⴰⵜ ⵎⵔⴰⵡⵜ ⵜⴳⵍⴰⵢ.
common_voice_zgh_40156822.mp3,ⵉⵣⴳⵍ ⵜⵓⵎ ⵍⵍⵉⴳ ⵉⵙⵙⵓⴷⴰ ⴰⵍⴰⵡⴰⵢ.
common_voice_zgh_40156824.mp3,ⵏⴽⴽ ⵏⵏⵖⵛⴼⵖ.
common_voice_zgh_40156825.mp3,ⵙⴰⵍⴰⵖ ⵓⴽⴰⵏ ⵙⵓⵍ.
common_voice_zgh_40156832.mp3,ⵜⵊⵊⵉⵜ ⵙ ⵉⴷⵔⵉⵎⵏ.
common_voice_zgh_40156833.mp3,ⴰⵡⴰ ⵜⵇⵇⴰⵇⵇⵉ ⵜⴼⵓⴽⵜ ⴰⵙⵙ ⴰ.
common_voice_zgh_40156834.mp3,ⴳⴰⵏ ⴰⵙ ⵛⴰⵍⴰ ⵙ ⵜⵣⵎⴰⵍⵜ.
common_voice_zgh_40156836.mp3,ⵎⴰ ⵜⵡⴹⴹⵕⴷ?
common_voice_zgh_40160597.mp3,ⵙⵙⵓⵖⵍⵖ ⴰⵡⵏⵜ ⵜⵏⵜ ⵙⴳ ⵜⵎⵥⴰⴱⵉⵜ.
common_voice_zgh_40160598.mp3,ⴰⵎⴰⵏ ⴷⴷⴰⵏ ⵙ ⵉⴳⵔⴰⵏ ⵏ ⴰⵢⵜ ⵄⵎⵎⵉ ⵉⵛⵛⵓ.
common_voice_zgh_40160608.mp3,ⵡⴰⵇⵉⵍⴰ ⵉⵙⵙⵏⵜⵍ ⴽⵔⴰ.
common_voice_zgh_40160609.mp3,ⴳⴳⴰⵡⵔⵖ ⴳ ⵜⴳⵎⵎⵉ ⴰⵛⴽⵓ ⵢⵓⵜ ⵉⵢⵉ ⵡⴰⴹⵓ.
common_voice_zgh_40160624.mp3,ⵎⴰ ⵙ ⵢⴰⴷⵍⵍⵉ ⵜⵏⵏⵉⴷ ⴰⵔ ⵜ ⵙⴽⴰⵔⵖ?
common_voice_zgh_40160625.mp3,ⵉⴷⵉⵔ ⴷ ⵜⵣⵉⵔⵉ ⵣⴷⵖⵏ ⴳ ⴱⴳⴰⵢⵜ ⴳ ⴷⴷⵣⴰⵢⵔ.
common_voice_zgh_40160627.mp3,ⵏⴽⴽⵏⵉ ⴽⴰ ⴰⴷ ⵉⵍⵍⴰⵏ.
common_voice_zgh_40160630.mp3,ⵉⵎⴰⵍⵍⴰⵢⵏ ⴰⴷ ⴰⴽⴽⵯ ⴳⴰⵏ.
common_voice_zgh_40160641.mp3,ⵉⴼⴼⵓⵖ.
common_voice_zgh_40160644.mp3,ⵜⵓⵎ ⴷ ⴰⵎⵥⵥⵉⴹⵕ.
common_voice_zgh_40160645.mp3,ⵖⴰⵡⵍ
common_voice_zgh_40160685.mp3,ⴽⵔⴰ ⵉⴷⵔⵓⵙⵏ ⵓⵔ ⵉⵜⵜⵓⵇⴱⵉⵍ.
common_voice_zgh_40160686.mp3,ⵉⵔⵎⵙ ⵙⴰⵎⵉ.
common_voice_zgh_40160687.mp3,ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵎⴰⵏⴰⴷ ⵉⴷⴷⵔ ⴷ ⴱⴰⵢⴰ ⴷ ⵚⴹⵉⵚ ⵜⴰⵔⵡⴰ ⵏⵏⵙⵏ.
common_voice_zgh_40160690.mp3,ⵎⴰⵏⵉ ⵉⴳⴰⵏ ⵜⴰⵎⴰⵣⵉⵔⵜ ⵏⵏⵓⵏ?
common_voice_zgh_40160692.mp3,ⴰⵢⵢⵉⵙ ⵉⵏⵓ ⵎⴰⴷ ⵜ ⵢⴰⵖⵏ?
common_voice_zgh_40160694.mp3,ⵉⵇⵇⵉⵎ ⵙ ⵍⴰⵥ ⴰⵍⵍⵉⴳ ⵉⵎⵎⵓⵜ ⴳ ⵓⵎⵔⴷⵓⵍ.
common_voice_zgh_40160709.mp3,ⵢⵓⴼ ⵓⵙⵏⵙⵓ ⴰⴷ ⴰⵙⵏⵙⵓ ⴰⵏⵏ.
common_voice_zgh_40160710.mp3,ⵏⴳⴰ ⵉⵎⴷⴷⵓⴽⴽⴰⵍ.
common_voice_zgh_40160713.mp3,ⵏⵏⴰⵏ ⵎⴰⵙ ⵓⵔ ⵉⴳⵉ ⵢⴰⵜ.
common_voice_zgh_40164373.mp3,ⵓⵔ ⴷⴰ ⵜⵜⴰⵏⵏⴰⵢⵖ.
common_voice_zgh_40164374.mp3,ⴰⵙⵍⵀⴰⵎ ⵓⵔ ⴰⵔ ⵉⵙⴽⴰⵔ ⵟⵟⴰⵍⴱ
common_voice_zgh_40164375.mp3,"ⵜⵉⵣⵍⵉⵜ: ⵉⵖⵣⵣⵉⴼ ⵓⴱⵔⵉⴷ, ⵜⵇⵇⵏ ⵜⴰⴳⵓⵜ"
common_voice_zgh_40164376.mp3,ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵡⴰⵣⵣⴰⵏ ⵙ ⵓⵃⵕⴹⵉⴹ.
common_voice_zgh_40164397.mp3,ⵎⴰ ⵉⵏⵏⴰⵏ ⵎⴰⵏ ⴰⵢⴰ?
common_voice_zgh_40164398.mp3,ⵙⵓⵍ ⵓⴽⴰⵏ ⵍⴰ ⵙⵉⴳⴳⵉⵍⵖ ⵙ ⵜⵡⵓⵔⵉ.
common_voice_zgh_40164400.mp3,ⵉⵡⵙⵖ ⵉ ⵜⵓⵏⵉ.
common_voice_zgh_40164402.mp3,ⴰⵢⵍⵍⵉ ⵉⵎⵙⴰⵔⵏ ⵓⵔ ⵉⴳⵉ ⴰⵣⴳⴰⵍ ⵏ ⵜⵓⵎ.
common_voice_zgh_40164403.mp3,ⵉⵔⴰ ⵙⴰⵎⵉ ⴰⴷ ⵉⵀⵢⵢⴰ ⵜⴰⵡⵓⵔⵉ ⴰⵏⵏ.
common_voice_zgh_40164404.mp3,ⵓⵔ ⵜ ⵜⵙⵖⴰⵡⵙⴰⵜ ⴽⵢⵢ.
common_voice_zgh_40164407.mp3,ⵓⵔ ⵅⴰ ⵉⵜⵜⵓⴳⴰ ⵓⴽⵎⵎⵓⵙ ⵉ ⵎⵎ ⵉⵎⵊⵊⴰⵏ
common_voice_zgh_40164409.mp3,ⵉⵇⵇⴰⵏ ⵉⵢⵉ ⴷ ⴰⴷ ⴹⵓⴼⵖ ⵜⵉⵀⵉⵔⵉⵜ ⴰ.
common_voice_zgh_40164410.mp3,ⵜⵛⵛⴰ ⵜⴰⴽⴰⵜ ⵜⵉⵖⵔⵎⵜ ⵏⵏⵉ.
common_voice_zgh_40165495.mp3,ⴰⵃⴰⵏⵓ ⵏⵏⴰ ⴳ ⵏⵜⵜⵉⴷⵉⵔ ⴷⴰ ⴳⵉⵙ ⵜⴽⴽⴰⵜ ⵜⴼⵓⴽⵜ.
common_voice_zgh_40165498.mp3,"ⴰ ⴰⵎⵙⴳⵏⴰⴼ, ⴷⴰⵔⵉ ⴽⵔⴰ ⵏ ⵉⵎⴽⵔⵉⵙⵏ ⴳ ⵜⵎⴽⵜⵉⵜ."
common_voice_zgh_40165501.mp3,ⵉⵙ ⴰⵡⴰ ⵜⴽⵯⵜⵉⴷ ⵖⴼ ⵜⵇⵍⵉⵜ ⵍⵍⵉ ⵏⵏ ⵏⵓⴼⴰ ⴳ ⵓⵃⴰⵏⵓ ⵏ ⵎⵎⴰ ⴳ ⵢⵉⴹ.
common_voice_zgh_40165504.mp3,ⵜⵓⵎ ⴷⴰⵔⵙ ⵜⵓⴳⵜ ⵏ ⵉⵎⵓⵙⵙⵓⵜⵏ ⴳ ⵓⵏⴱⴷⵓ ⴰⴷ.
common_voice_zgh_40165524.mp3,ⵉⵄⵇⴱ ⴷ ⵙⴰⵎⵉ ⵖⵔ ⵓⵅⵅⴰⵎ.
common_voice_zgh_40165526.mp3,ⴰⵎⴰⵏ ⵓⵔ ⵍⵍⵉⵏ.
common_voice_zgh_40165527.mp3,ⵜⵓⵎ ⵉⴼⴼⴰⵔⵔⴰ ⴰⵙ ⵓⴳⴹⵉⴹ.
common_voice_zgh_40165528.mp3,ⵜⵏⵏⴰ ⵜⵙⵔⴷⴰⵙⵜ ⵏ ⵎⴰⵔⵉⴽⴰⵏ ⵎⴰⵙ ⵜⵙⵎⴷ ⵜⴰⵡⵓⵔⵉ ⵏⵏⵙ ⴳ ⵍⵄⵉⵔⴰⵇ.
common_voice_zgh_40165529.mp3,ⵓⵔ ⵙⵙⵉⵏⵖ ⵎⴰⵏⵉ ⴷ ⵜⴽⴽⴰ.
common_voice_zgh_40165594.mp3,ⵃⵉⵍⴰⵜ ⵜ ⵉ ⵕⴱⴱⵉ.
common_voice_zgh_40165595.mp3,ⵉⵙ ⵜⵓⴼⵉⴷ ⴰⴷ ⵜⵃⴱⵓⵜ ⵜⵉⵔⵎⵜ ⴰⴷ ⵙⵉⵙ ⵓⵔ ⴽⵛⵉⵎⵏ ⵉⵣⴰⵏ?
common_voice_zgh_40165597.mp3,ⵏⵎⵙⴰⵙⴰ ⴼ ⵓⵙⴰⴽⵓⴷ ⵏ ⵜⵙⵎⵓⵏⵉ ⵍⵍⵉ ⴷ ⵢⵓⵛⴽⴰⵏ.
common_voice_zgh_40165615.mp3,ⵓⵔ ⴱⴰⵀⵔⴰ ⵙⵙⵉⵏⵖ ⵎⵉⴷⴷⵏ ⵖⵉⴷ.
common_voice_zgh_40165617.mp3,ⴱⵔⵉⵖ ⴰⵙ ⵜⵜ.
common_voice_zgh_40165619.mp3,ⵉⵙ ⴰⵔ ⵀⵍⵍⵉ ⵙⴽⴰⵔⵖ ⴰⵢⵍⵍⵉ ⵎⵉ ⵥⴹⴰⵕⵖ.
common_voice_zgh_40167939.mp3,ⴰⵣⵓⵍ
common_voice_zgh_40167941.mp3,ⵇⵇⴰⵃ ⵉ ⵜⵜ ⵉⵅⵙⵏ.
common_voice_zgh_40167942.mp3,ⴰⴼⴰⵍⴽⴰⵢ ⵉⴳⵍⵍⵉⵏ ⵉⴱⴱⵉ ⴳⵉⵙ ⵢⴰⵏ ⵓⴱⵅⵅⵓⵢ.
common_voice_zgh_40167947.mp3,"ⵎⴰ ⵖⵔⴰⵏ ⵜⴰⵙⴽⵍⴰ ⴷⴳ ⵜⵙⴷⴰⵡⵉⵜ, ⵏⵖ ⵎⴰ?"
common_voice_zgh_40167948.mp3,ⵜⴰⵡⴰⵛⵓⵍⵜ ⵏⵏⴽ ⴰⵢⴰ?
common_voice_zgh_40167949.mp3,ⵛⵛⵉⵖ ⴰⴳⵉⵙⵉ.
common_voice_zgh_40167950.mp3,ⵚⴽⴽⴰⵏ ⵢⴰⵏ ⴷⴷⵔⵉ ⵉⵙⵙⵓⵜⵍⵏ ⵉ ⵡⵓⵔⵜⵉ.
common_voice_zgh_40167951.mp3,"ⵛⵛⴰⵏ ⵉⴳⴹⴰⴹ ⴰⵎⵓⴷ, ⵉⵙⵔⵓⵜ ⵏⵜⵜⴰ ⴰⵍⵉⵎ"
common_voice_zgh_40167952.mp3,ⴰⵙⵙ ⵉⴼⵓⵍⴽⵉⵏ ⴰ ⵜⵓⵎ.
common_voice_zgh_40167953.mp3,ⵉⵙⵅⵙⵉ ⵜⵓⵎ ⵜⴰⴽⴰⵜ.
common_voice_zgh_40167964.mp3,ⵓⵔ ⵍⵍⵉⵏ ⵡⴰⵎⴰⵏ.
common_voice_zgh_40167965.mp3,ⵉⵅⵙ ⵜⵓⵎ ⴰⴷ ⴷⵉⴷⵉ ⵉⵎⵓⵣⵣⵍ.
common_voice_zgh_40167966.mp3,ⵎⴰⵢⵎⵎⵉ ⵓⵔ ⵜⵅⵙⵎⵜ ⴰⴷ ⵉⵙⵙⵏ ⵜⵓⵎ?
common_voice_zgh_40167967.mp3,ⵓⵔ ⴷ ⵉⵇⵇⴰⵏ ⴰⴷ ⵥⵕⵉⵏ ⵡⴰⵣⵣⴰⵏⵏ ⴱⴰⴱⴰⵜⵙⵏ ⴳ ⵡⴷⴷⴰⴷ ⴰⵎ ⵡⴰ.
common_voice_zgh_40167975.mp3,ⵉⵛⵛⴰ ⴰⵙ ⵎⴰⵙ ⴰⵔ ⵙⵓⵍ ⵉⵜⵜⴽⵏⵟⵕⵕⴰⵢ.
common_voice_zgh_40167991.mp3,ⵉⵅⴰⵜⵔ.
common_voice_zgh_40167992.mp3,ⵉⵙ ⵜⴻⵜⵜⵢⴰⵡⵙⵙⴰⵏ ⵜⴳⵓⵔⵉ ⴰⴷ ⴳ ⵜⵏⵜⴰⵍⴰ ⵏⵏⴽ?
common_voice_zgh_40167993.mp3,ⵔⴰⴷ ⴷⵉⴽ ⵎⵓⵏⵖ.
common_voice_zgh_40167995.mp3,ⴰⵔ ⴰⵙ ⵜⵜⵉⵏⵉⵏ ⵉⴳⵍⵍⵉⵏ ⴱⵓ ⵓⴳⴰⵢⵢⵓ ⴰⵛⴽⵓ ⵉⵟⵟⴰⴼ ⴰⴳⴰⵢⵢⵓ ⵎⵇⵇⵓⵔⵏ.
common_voice_zgh_40168001.mp3,ⴷⴰⵔⵏⵖ ⵢⴰⵏ ⵓⵙⵍⵎⴰⴷ ⴰⵎⴰⵢⵏⵓ.
common_voice_zgh_40168002.mp3,ⵎⵛⵜ ⴰⵡⴰ ⴰⵢⴷ ⵉⵍⴰ ⵓⴳⴰⴷⵉⵔ ⵏ ⵜⴰⴷⴷⴰⵔⵜ ⴰ!
common_voice_zgh_40168004.mp3,ⵓⵔ ⵉⵍⵍⵉ ⵎⴰⴼ ⵔⴰⴷ ⵉⵢⵉ ⵜⵖⵔⴷ.
common_voice_zgh_40168021.mp3,ⵜⵓⵎ ⵉⵔⴰ ⴰⴷ ⴽⵯⵏ ⵉⵙⵏⵉⵎⵎⵔ.
common_voice_zgh_40168022.mp3,ⵜⵉⴼⵢⵢⵉ ⴽⴰ ⴰⵢⴷ ⵜⵜⴻⵜⵜⵖ.
common_voice_zgh_40168023.mp3,ⴰⵖⵓⵍⵏ ⴷⴰ ⵙⴽⴰⵔⵏ ⵜⴰⴷⴷⵔⵡⵉⵏ ⴰⵔ ⵣⴷⴷⵖⵏ ⴳ ⵜⵎⴷⵉⵏⵉⵏ.
common_voice_zgh_40168024.mp3,ⵜⵖⵔⴰ ⴰⵙ ⵉ ⵜⵓⵎ ⵙ ⵓⵙⴰⵡⴰⵍ.
common_voice_zgh_40168041.mp3,ⵍⵎⴷⵖ ⵓⴳⴳⴰⵔ.
common_voice_zgh_40168043.mp3,ⵉⵙ ⴷ ⵜⴰⵍⴽⵉⴽⵙⵜ ⴰ ⵜⵉⵏⵓ ⴰⴷ ⵜⴳⴰ?
common_voice_zgh_40168044.mp3,ⵜⴰⵎⴰⵣⵉⵖⵜ ⴷ ⵜⵓⵜⵍⴰⵢⵜ ⵉⵏⵓ ⵜⴰⵢⵎⵎⴰⵜ.
common_voice_zgh_40173334.mp3,ⵉⵎⵎⵓⴷⴷⴰ ⵙ ⵍⵓⵏⴷⵓⵏ ⴰⴷ ⵉⵍⵎⴷ ⵜⴰⵏⴳⵍⵉⵣⵉⵜ.
common_voice_zgh_40173337.mp3,ⴰⵎⵕⵓⵏ ⴰⴷ ⵜⴳⴰ ⵜⴰⵜⴰ ⴰⴷ.
common_voice_zgh_40173362.mp3,ⴰⵔ ⵏⵣⵣⵏⵣⴰ ⵉⵥⵎⵉ ⵏ ⵓⵍⵉⵜⵛⵉⵏ.
common_voice_zgh_40173365.mp3,ⵖⴰⵎⴰ ⴳ ⵜⴰⴷⴷⴰⵔⵜ ⵏⵏⵎ.
common_voice_zgh_40173366.mp3,"ⵉⵙⵍⵍⴰ ⵉ ⵜⵏⵣⵣⴰⵢⵜ, ⵉⵏⴽⵔ ⴰⵎⵎⴰⵙ ⵏ ⵢⵉⴹ"
common_voice_zgh_40173372.mp3,ⵙ ⵜⵉⴷⵜ ⵏⴽⴽ ⵀⴰⵜ ⴼⵊⵊⵉⵊⵖ ⵉⴹ ⴰⴷ.
common_voice_zgh_40173373.mp3,ⵖⵔⵉⵖ ⵉⴹⴳⴰⵎ ⵢⴰⵜ ⵜⵓⵍⵍⵉⵙⵜ ⵉⵙⵓⵙⵎⵏ.
common_voice_zgh_40173375.mp3,ⵖⵓⵔⵙ ⴽⵕⴰⴹ ⵡⴰⵣⵣⴰⵏⵏ.
common_voice_zgh_40173376.mp3,ⵎⵉ?
common_voice_zgh_40173382.mp3,ⴷⴰ ⵉⵙⵡⵓⵔⵉ ⴳ ⵜⴰⵜⵓⴱⴰ
common_voice_zgh_40173384.mp3,"ⵣⵉⴽ ⵉⵏⵊⴷⴰ ⴷⴰ ⵜⵜⵏⵓⵢⵏ ⵉⵖⵢⴰⵍ, ⵉⵢⵙⴰⵏ, ⵉⵙⵔⴷⴰⵏ ⴷ ⵉⵍⵖⵎⴰⵏ."
common_voice_zgh_40173386.mp3,ⴳⴰⵏ ⵉⵎⴰⵔⴰⵡⵏ ⵉⵏⵓ ⵉⴷⵓⴽⵜⵓⵔⵏ ⵙ ⵙⵉⵏ.
common_voice_zgh_40173400.mp3,ⵓⵔ ⴰⴽⴽⵯ ⵉⴳⵉ ⴰⵢⵍⵍⵉ ⵜⵔⵉⴷ.
common_voice_zgh_40173401.mp3,ⴰⵇⵇ ⵜ ⵉⵙⵖⴰ ⴷ ⵎⴰⵇⴰⵔⵓⵏⵉⵢⴰ.
common_voice_zgh_40173402.mp3,"ⴱⵓ ⵓⵙⵔⴷⵓⵏ ⵉⵄⵙⵙⴰ, ⴱⵓ ⵓⵖⵢⵓⵍ ⵉⴳⵏ"
common_voice_zgh_40173403.mp3,ⴷ ⵍⵎⵍⵉⵃ ⵎⴰ ⵕⴰⵃⵖ ⵖⵔ ⵓⵛⵓⵛⵛⴼ.
common_voice_zgh_40173405.mp3,ⴰⵡⵃⴰⵍ ⵏ ⵡⵓⵍ.
common_voice_zgh_40173446.mp3,ⵎⴰ ⴰⴷ ⵉⴳⴰⵏ ⵜⴰⵡⵓⵔⵉ ⵏ ⴱⴰⴱⴰⵜⵓⵏⵜ?
common_voice_zgh_40173448.mp3,ⵡⵉ ⵖⴰ ⵉⵟⵟⵚⵏ ⴷⴰ?
common_voice_zgh_40173459.mp3,ⵙⴽⴽⵓⵙ!
common_voice_zgh_40173460.mp3,ⴰⵣⵓⵍ ⴰ ⵜⵉⵎⴷⴷⵓⴽⴽⵯⴰⵍ
common_voice_zgh_40173461.mp3,ⵜⵏⵏⵙⵜⵎ ⴷ ⵜⴰⴷⴷⴰⵔⵜ.
common_voice_zgh_40173462.mp3,ⵡⴰⵏⵏⴰ ⵉⵏⵏⴰⵏ ⵜⵔⵅⴰ ⵜⵎⵖⵔⴰ ⵢⴰⴳⵯⵎ ⴰⵙ ⴷ ⵖⴰⵔ ⴰⵎⴰⵏ.
common_voice_zgh_40173463.mp3,"ⵎⴰ ⵜⵔⵎⵙⴷ? "" ⵏⵛⵛ ⵓⵔ ⵔⵎⵉⵙⵖ ⵛⴰ."""
common_voice_zgh_40175359.mp3,ⵇⴰⴷ ⵏⵎⵙⴰⵡⴰⵍ ⴳ ⵓⵢⵏⵏⴰⵖ ⴰⵙⴽⴽⴰ.
common_voice_zgh_40175360.mp3,ⴰⵡⴷ ⵢⴰⵏ ⵓⵔ ⴰⵔ ⵉⴹⵚⵚⴰ.
common_voice_zgh_40175361.mp3,ⴰⴷⴷⵓ ⴷ ⴷⵖⵢⴰ.
common_voice_zgh_40175362.mp3,ⵉⴽⵚⵓⴹ ⴰⵎ ⵓⵢⴰⵥⵉⴹ.
common_voice_zgh_40175397.mp3,ⵓⵔ ⴷⴰ ⵉⴽⴽⴰⵜ ⴰⵇⵎⵓ ⵖⴰⵙ ⵉⵖⵏⴽⴰ
common_voice_zgh_40175400.mp3,ⵙⵔⵙⵖ ⴰⵇⵔⴰⴱ ⵍⵍⵉ.
common_voice_zgh_40175423.mp3,ⵍⴰ ⵜⵜⵍⵎⴰⴷⵖ ⵜⵓⵜⵍⴰⵢⵜ ⵜⴰⴽⵓⵔⵉⵜ.
common_voice_zgh_40175424.mp3,ⵜⵜⵉⴷⵓⵏⵜ ⵖⵔ ⵓⵇⴱⵓ.
common_voice_zgh_40175425.mp3,ⵙⵍⵍⵎ ⵅⴼ ⴰⵢⵜ ⵖⵓⵔⵓⵏ.
common_voice_zgh_40175426.mp3,ⵉⵎⵔⵔⵇ ⴰⵙ ⴰⵡⴷⴷⵉ ⵙ ⵢⴰⵏ ⵓⴱⴰⵔⵉⵇ ⵉⵥⵡⵉⵥⵥⵉⵢⵏ.
common_voice_zgh_40180035.mp3,ⵙⴰⵎⵉ ⵓⵔ ⵉⴳⴳⵉ ⵛⴰ.
common_voice_zgh_40180036.mp3,ⵓⵔ ⵙⵓⵍ ⵜⵓⵙⵉⵔ ⴰⴼⵓⵍⵍⵓⵙ.
common_voice_zgh_40180038.mp3,ⵎⴰⵏ ⴰⴳⵓⵎⵎⴰ ⵣⴳⴳⵯⴰⵖⵏ?
common_voice_zgh_40180039.mp3,ⵏⴽⴽⵏⵉ ⵓⵔ ⵜ ⵏⵙⵙⵉⵏ.
common_voice_zgh_40180042.mp3,"ⵔⴰⴷ ⵜ ⵜⵥⵕⵎ ⵖ ⴳⵔⴰⵜⵏⵖ ⵏⴽⴽⵏⵉ ⵙ ⵙⵎⵎⵓⵙ, ⵡⴰⴷ ⴱⴰⵀⵔⴰ ⵉⵜⵜⴰⵣⵣⴰⵍⵏ."
common_voice_zgh_40180043.mp3,ⵀⴰ ⵏⵏ ⴷⴰⴷⴷⴰ ⵉⴳⴰ ⵏⵏ ⵜⴰⴱⴰⴽⵛⵛⵓⵜ ⵏⵏⵙ.
common_voice_zgh_40180044.mp3,ⵜⴰⵎⵖⵔⴰ ⵜⵖⵔⴰ ⵉ ⴽⵓ ⵢⴰⵏ.
common_voice_zgh_40180045.mp3,ⴷⴰ ⵇⵇⴰⵔⵖ ⴳ ⵜⵉⵙ ⵙⴰⵜ.
common_voice_zgh_40180046.mp3,ⵙⵍⵍⴰ ⴰ ⵎⴰⵙⵙⴰ.
common_voice_zgh_40180050.mp3,ⵏⵖⵓⴱⴰⵏ ⵉⴷⵔⵉⵎⵏ ⵏ ⵙⴰⵎⵉ.
common_voice_zgh_40180051.mp3,ⵍⴰ ⵙⵃⵙⵙⵓⵖ ⵉ ⵓⵥⴰⵡⴰⵏ.
common_voice_zgh_40180053.mp3,ⵜⵖⵥⴰⵏⴷ
common_voice_zgh_40180054.mp3,ⵔⴰⴷ ⴷⵉⵡⵏ ⴳⴳⴰⵡⵔⵖ ⴰⵣⴽⴽⴰ.
common_voice_zgh_40180055.mp3,"ⵜⵓⵎ ⴰⴷ ⴳⵉⵖ, ⵉ ⴽⵓⵏⵏⵉⵎⵜⵉ?"
common_voice_zgh_40180058.mp3,ⵍⵉⵖ ⵉⵎⴷⴷⵓⴽⴽⴰⵍ ⴳ ⵡⴰⵀⵍⵉ ⵏ ⵜⵎⵉⵣⴰⵔ.
common_voice_zgh_40180059.mp3,ⵣⵎⵔⵖ ⴰⴷ ⴰⴽ ⴰⵣⵏⵖ ⴰⵎⴰⵡⴰⵍ ⵉⵏⵓ ⵏ ⵜⵎⴰⵣⵉⵖⵜ.
common_voice_zgh_40180061.mp3,ⵜⴰⵎⵀⵍⴰ ⵏ ⵜⵖⴰⵡⵙⵉⵡⵉⵏ ⵜⵉⵎⵙⵙⵓⴳⴰⵔ ⴷ ⵜⵥⵕⴼⴰⵏⵉⵏ.
